Year	Rating	Conference	Title	Author Names
2012	8.7	Comedy	"Bill & Son's Towing"	Baram, Matt;Brennan, Dave (II);Campbell, Nicholas (I);Ironi, Jeff;Jobin-Bevans, Sandy (I);Kash, Daniel (I);Lombardo, Tony (II);Smith, Jon (IV);Toth, Eric (II)
2015	9.2	Comedy	"Billy & Billie"	Brody, Adam (I);Burke, Phil (II);Coffey, Chris Henry;Gore, Jack (II);Lacy, Jake;Slezak, Victor;Weller, Frederick
1978	8.6	Drama	"Bir Adam Yaratmak"	Mekin, Ahmet;Seyfullah, Lutfi
2004	8.7	Comedy	"Bir dilim ask"	Atacan, Yagmur;Can, Erkan;Ger�ek, Hakan;S�l�n, Levent;Ugurlu, Mustafa
1989	8.7	Comedy	"Blackadder Goes Forth"	Atkinson, Rowan;Blick, Hugo;Cornes, Lee;Edmondson, Adrian;Elliott, Paul Mark;Frost, Stephen (I);Fry, Stephen (I);Gittins, Jeremy;Hardy, Jeremy (I);Laurie, Hugh;Mayall, Rik;McInnerny, Tim;Palmer, Geoffrey (I);Robinson, Tony (I);Wallis, Bill
2006	8.6	Family	"Blue Dolphin Kids"	Hamblin, Skyler;Stewart, Booboo
2008	8.8	Family	"Blue World"	Bird, Jonathan (IV);Cohen, Art
2006	8.9	Comedy	"Bo! in the USA"	Diedrich, Kirk;Evans, James (I);Fernandez-Gil, Luis;Francis, Leigh;Freitas, John;Stone, Robert (IX);Timberlake, Justin;Troyer, Verne
2009	9.1	Comedy	"Board James"	Alexander, Derek (II);Castner, Brendan;Dangerfield, Rodney;Finn, Kevin (IV);Hatfield, Jay;Hudson, Billy (II);Locascio, A.J.;Matei, Mike;Price, Vincent (I);Rolfe, James (IV);Vargas, Joe (II)
2013	8.9	Comedy	"Board with Life"	Armstead, Jonathan;Barteau, Casey;Bryan, Christopher (II);Burch, Anthony (II);Fajardo, Ricco;Federico, Michael (II);Henderson, Adam (III);James, Ernest (II);Manson, Andrew (VI);O'Connor, Sean (XXII);Sabat, Christopher (I);Shults, Donald A.
2002	8.6	Drama	"Bodily Harm"	Boyce, Frank;Cole, George (I);Donn, Ray;Rowe, Ruel;Spall, Timothy;Treves, Simon
1998	8.6	Drama	"Body Story"	Nesbitt, James (I);Nestor, Eddie
2014	8.8	Drama	"Boku no ita jikan"	Fukikoshi, Mitsuru;Kazama, Shunsuke;Koichi, Mantar�;Miura, Haruma;Nishiyama, Satoshi (II);Nomura, Sh�hei;Sait�, Takumi (I);Y�ki, Jutta
1961	8.6	Family	"Bozo's Circus"	Bell, Bob (IV);Brodien, Marshall;Brown, Roy (II);Donahue, Phil;Fitzsimmons, Tom (III);Locke, Ned;Lubbers, Dick;Maar, Henry;Rayner, Ray;Sandburg, Don (II);Thomas, Frazier;Thompson, John (III);Tobin, Pat (I);Trendler, Robert
2002	8.9	Comedy	"Bram and Alice"	Bart, Roger;Boltin, Rob;Brochu, Jim;Campo, Wally;Costanzo, Robert;Elwell, Timothy;Gage, Edward James;Hallick, Tom;Kirkpatrick, Kevin (I);Marsden, Jason (I);Molina, Alfred;Montfort, Steven;Rispoli, Michael;Trucco, Michael
2010	8.6	Comedy	"Broad City"	Bethea, Keith;Bluvband, David;Buress, Hannibal;Charak, Alex;Fanelli, Don (I);Friedman, Jon (II);Glazer, Eliot;Lathan, Rob (I);Patten, Josh;Retherford, Curtis (I)
1988	8.7	Comedy	"Broertjes"	Groothof, Frank;Groothof, Ren�;Kappers, Marnix
2012	9.7	Comedy	"Buffering"	Barnes, Dominic (I);Carroll, Eric (III);Chinnici, Michael;Conroy, Patrick-Joseph;Edmondson, Chase;Gibson, Simon (IV);Lynch, Riker;Makin Jr., Titus;Mast, Chris (I);Mega, Curt;Moses, Joe;Zimmer, Matt (I)
2011	8.8	Action	"Bullproof"	Baldwin, Matthew (IV);Bounds, Chandler;Brown, Dan (XXVIII);Brown, Jonathan (XXXI);Clary, Ray;Craig, Clint;Hedeman, Tuff;Holmes, Neil (III);Jackson, Craig (XV);Kelly, Luke (XI);Kidd, Cody;Loden, Brandon;Maher, Dane;Sosobee, Cody;White, Cody (III)
2004	9.3	Comedy	"Bully & Rick"	Cage, Nicolas;Engl, Oliver;Gandhi, Mohandas K.;Herbig, Michael;Jackson, Michael (I);Jones, Randy (II);Kahn, Oliver;Kavanian, Rick;Martin, Steve (I);Morrison, Jim (I);Nicholson, Jack (I);Schreiner, Jumbo;Tramitz, Christian;Village People, The
1997	9.6	Comedy	"Bullyparade"	Herbig, Michael;Kavanian, Rick;Pastewka, Bastian;Pigott, Michael;Raab, Stefan;Schreiner, Jumbo;Tramitz, Christian
2008	9.2	Comedy	"Bum Reviews"	Antwiler, Noah;Fishel, Joe;Freeman, Nikolas;Lovhaug, Lewis;Schiciano, Michael (I);Walker, Doug (VI);Walker, Rob (XIX)
2015	9.3	Comedy	"Bunk'd"	Arenas, Nathan;Brar, Karan;Frank (XLVII);Quinn, Kevin G.
2001	8.7	Comedy	"Burger Quiz"	Baffie, Laurent;Baroux, Olivier;Chabat, Alain;Devoise, Alexandre;Elmaleh, Gad;Merad, Kad;Salomone, Bruno
1985	8.7	Comedy	"Busava azbuka"	Arsovski, Petre;Babic, Marin;Caminski, Aleksandar;Jolevski, Djordji;Mihajlovski, Jovica;Ristoski, Kiril;Spasov-Dac, Dragan;Stojanovski, Nenad;Todorovski, Goce
1977	8.7	Comedy	"Busting Loose"	Antonacci, Greg;Arkin, Adam;Bracken, Eddie;Goldman, Danny (I);Kruschen, Jack;Nathan, Stephen;Podell, Rick;Price, Paul B.;Soo, Jack;Sylvan, Paul;Wilcox, Ralph (I)
2013	9.0	Comedy	"Byeoreseo on Geudae"	Ahn, Jae-Hyeon;Eom, Hyo-Seob;Jo, Hie-bong;Kim, Chang-wan;Kim, Soo Hyun (I);Lee, Jeong-kil;Min, Choe;Park, Hae-Jin;Sin, Seong-rok
2015	9.2	Comedy	"Cam Girls"	Cantrell, Ava (I);Hewson, Charlie;Starzyk, David
2013	9.0	Comedy	"Captain Jokes Parrot's Adventures"	Depp, Johnny;Manolakakis, Lazaros;McShane, Ian;Rush, Geoffrey;Thimo, Leonard
1967	8.6	Action	"Captain Scarlet and the Mysterons"	Anderson, Gerry (I);Bishop, Ed (I);Files, Gary;Grant, Cy (I);Gray, Donald (I);Healy, David (I);King, Martin (III);Matthews, Francis (I);Maxwell, Paul (I);McCallum, Neil (I);Rimmer, Shane;Tingwell, Charles 'Bud';Wilkin, Jeremy
2015	8.6	Comedy	"Car Share"	Brady, Philip (II);Foley, Niall (IV);Greenall, Simon;Hands, Bryan;Kay, Peter (I);Kelly, Archie;Miller, Mick (I);Moran, Josh (I);Shearsmith, Reece;Swarsbrick, Danny;Taylor, Scott (X)
2014	8.8	Comedy	"Carmilla"	Chartrand, Aaron;Clark, Ian D.;Kook, Shannon;O'Connor, Matt (XVIII)
2015	8.6	Comedy	"Catastrophe"	Bonnar, Mark;Corbin, Leon;Delaney, Rob (II);Forbes, Jonathan (I);Hopkins, John (V);Lapaine, Daniel;Lilburn, Gary;Menzies, Tobias;Nichol, Phil (I);Pockney, Reece;Sebastian, Robin;Smith, Clarence (II);Spruell, Sam;Whitton, Ki' Juan
1994	8.8	Family	"Cats' Eyes"	Nallon, Steve;Rivron, Rowland;Todd-Jones, William
1990	8.9	Drama	"Chanakya"	Banthia, Ashok;Dalvi, Sudhir;Deboo, Kurush;Dwivedi, Chandra Prakash;Khan, Irrfan;Mishra, Sanjay (I);Moutho, Pramod;Pandya, Hemant M.;Rana, Deep Raj;Shakul, Dinesh
2011	8.7	Drama	"Chandragupta Maurya"	Bhardwaj, Rajeev;Hasan, Ali (IV);Meet, Mohak;Mehta, Romanch;Pawar, Rishiraj;Prabhat, Nitin;Sapru, Tej;Shah, Ankit;Shaikh, Mohsin;Sharma, Ashish (VII);Shringarpure, Rajesh;Tapar, Sooraj;Wadhwa, Manish
2012	9.0	Comedy	"Checked Out"	Greenman, David (I);Gupta, Arjun;Long, Gabriel
2011	8.9	Comedy	"Checking In"	Diaz Hurtado, Flora;Eltringham, Warren (I);Kroma, Assem;Renno, Ibrahim
2012	8.6	Drama	"Chris/tina"	Blair, Gregory (I);Chavarria, Gabriel;Huen, Justin;Kurtuldu, Huseyin;Mora, Micah;Norman, Brendan;Russell Jr., Michael;Rutenberg, Ruty;Sanchez, Roberto 'Sanz';Wang, Ricky;Zuniga, Arthur P.
2012	8.6	Comedy	"Chronicles of Comic Con"	Allen, Scott (XXII);Bonaventura, Nyq;Cunningham, Colin (I);Dorough, Dustin;Mayhew, Peter (II);Mazzeo, Stuart;Nairn, Kristian;Toscano, Mario (I);Tregarthen, J.C.;Utu, Lem;Vest, Daniel;Wells, Vernon (I)
2010	8.6	Comedy	"Chuck Presents: Buy Hard - The Jeff and Lester Story"	Johnson, Matt (XI);Krinsky, Scott (I);Lawrence, Mark Christopher;Sahay, Vik
2012	8.8	Comedy	"CinemaSins"	Childs, Jeremy;Costa, Greg (II)
1993	8.7	Family	"Clara"	Danin, Will;Julius, Nils;Kerst, Alexander;Mues, Joachim Dietmar;Praetorius, Friedrich Karl;von Hassel, Karl-Heinz;Wildbolz, Klaus
2013	8.9	Family	"Clarissa's World"	Busto, Mario;Diez, Francis;Gonzalez, Henry Kiki;Granick, Ross;Kretz, Bryce;Kroczynski, Mark;Mctaggart, Elijah;Mujahid, Razaq;Ruiz, Miguel (XVII);Santos, Welder;Schuett, Erich;Sosa, Richard (IV);Stroemel, Ryan;Wolf, Nicholas (I);Wolf, Nickolas
2015	8.9	Comedy	"Club de Cuervos"	Bardem, Carlos;Gim�nez Cacho, Daniel;Guerrero, Ianis;Levit, Jonathan (I);Mestre, Richie;Montiel, Andr�s;M�ndez, Luis Gerardo;Vega, Antonio de la;Zavala, Jesus (III)
2015	9.0	Comedy	"Code Geass: Abridging the Rebellion"	Berry, Ethan (III);Brownrigg, Cole;Coffinjockey;Crooks, Edwin;Eagle8burger;Hawes, Brandon;Perkins, Matt (V);Ryan, Joseph (VIII)
2003	8.6	Action	"Code Lyoko"	Bandey, Paul;Gasman, David;G�czy, Matthew;Wenger, Allan
1999	8.8	Comedy	"Comedy Factory"	Acevedo, Arnold;Hyper, Git;Lubel, Al;Raymann, J�rgen;Schachter, Jeremy;Stanhope, Doug;Stuart, Jason (I)
2014	9.0	Comedy	"Comic Splash"	Huber, Codey;Phoenix, Ty
2011	8.7	Comedy	"Comic's Choice"	Bailey, Bill (I);Lock, Sean
1996	9.3	Comedy	"Common Law"	Barry, Thom;Benson, Greg (I);Cole, Jasper;DeKay, Tim;DiMaggio, John;Fancy, Richard;Gilborn, Steven;Giraldo, Greg;Glouberman, Bob;Hartsock, Charlie;Jacott, Carlos;McCarthy, Francis X.;Pasquesi, David;Rubin, Murray;Sierra, Gregory
2014	8.6	Comedy	"Community Service"	Bednob, Gerry;Gaskins, Reggie;Johnson, Gerald 'Slink'
1969	8.6	Comedy	"Complete and Utter History of Britain"	Carson, Ted (II);Cunningham, Colin (III);Eaton, Wallas;Gordon, Colin (I);Hughman, John;Jones, Terry (I);Maude-Roxby, Roddy;Palin, Michael;Vyvyan, Johnny
2005	9.1	Comedy	"Con"	Johnson, Zach (III);Keyes, Dave;Maccarone, Michael;Morganella, Joe;Panella, Michael Anthony;Rhyder, Daniel;Stone, Skyler
1992	8.8	Action	"Conan: The Adventurer"	Beattie, Michael (I);Byrnes, Jim (I);Chalk, Garry;Donovan, Michael (III);Mankuma, Blu;McNeil, Scott (I);Newman, Richard (I);Parker, Doug (I);Stone, Doug (I);Tockar, Lee;Willows, Alec
2013	8.6	Comedy	"Convos with My 2-Year Old"	Carl, Shay;Clarke, Matt (II);Finochio, Matty;Lawson, Ken (IV);Milchard, David;Ratzenberger, John;Van Leeuen, Dustin
2012	8.8	Comedy	"Council of Geeks"	Colpitts, Nathan;Daly, Ryan (V);Hayes, Barry (IV);Longe, Calvin;McFeeley, Sean P.;Scavitto, Paul D.;Scherer, Jason;Wayne, Nathaniel;Williams, Alex (LIX)
1987	8.8	Drama	"Covek u srebrnoj jakni"	Bercek, Aleksandar;Gardinovacki, Stevan;Janicijevic, Dusan;Serbedzija, Rade;Strljic, Milan;Zivkovic, Vladan
2005	8.7	Comedy	"Cover-Girl"	Bolduc, Vincent;Challenger, Michael;Chapdelaine, Luc;Cyr, Ren� Richard;Dagenais, Michel Gregory;Demers, St�phane;Homier-Roy, Ren�;Huard, Patrick;Labb�, Patrick;Legendre, Jo�l;Pierre, Fr�d�ric;Renaud, Gilles;Thibaudeau, Martin
2008	9.1	Comedy	"Crappy Holidays Presents..."	Bar�t, Carl;Dalley, Denver;Davis, Jeff Bryan;Johnston, Jay (I);Kern, Joey (I);Long, Justin (I);O'Donnell, Keir;Olson, Preston;Ralston, Andrew Patrick;Ray, Jonah;Rickett, Ryan;Ringhoff, John;Sunn, Prodigal;Superstar, Har Mar;Turtle (I)
2009	8.6	Comedy	"Ctrl"	Duty, Kenton;Hale, Tony (I);Howey, Steve;Karn, Richard;Morais, Edgar;Ronceros, Javier;Schwartz, Scott L.;Tenerelli, Andre
1972	8.6	Family	"Cucumber"	Candy, John;Laurier, Alex;Short, Martin (I)
2010	8.8	Comedy	"Cult 11"	Beach, David MacDougall;Brown, Scott (IX);Butler, G. Larry;Conley, Timothy Lee;Emanuel, Russ;Fahimian, Sean;Lyonhart, Richard;Ouvrier, John Paul;Smith, Lasana;St. Blaze, Scott
2012	8.9	Comedy	"Cup of Joe"	Allen, Kevin (XIX);Claire, Grant;Clarke, Brittany;Daugherty, Robin (I);Feaster, Chris;Guardina, Andy;Lavelle, Dan;Milender, Galen;Reed, Kevin (XI);Reichert, Wynn;Ruff, Nathan;Spohn, Daniel;von Haeger, Joey;Wolcott, Wolly;Worstell, Jesse
1972	8.6	Family	"Curiosity Show"	Fairweather, Ian;Hutton, Deane;Morrison, Rob (I)
1991	8.6	Comedy	"DAAS Kapital"	Arthur, Ronnie;Ferguson, Tim (I);Fidler, Richard;Livingston, Paul (I);McDermott, Paul (I);Petroni, Michael (II);Trevorrow, Mark;Wayland, Hugh (I);Younger, Noel
2011	9.1	Comedy	"DVD-R Hell"	Antwiler, Noah;Foiles, Jerrid;Gobble, David;Jones, Brad (VII);Lewis, Brian (XIV);Lloyd (VII);Walker, Rob (XIX)
2001	8.6	Comedy	"Daar vliegende panters"	Bekker, Rutger de;Ebbinge, Diederik;Hillenius, Martijn;Hupkes, Steef;Maas, Thijs;Rees, Albert Jan van;Vrijdag, Remko
2012	8.8	Comedy	"Daddy Knows Best"	Barris, Don;Black, Mike (VI);Christy, Kevin;Danis, Jeff (II);DeWitt, Andrew (I);Dick, Charlie;Fahnbulleh, Lahai;Griffin, Erik (II);Jarvis, Brian (I);O'Neill, Ryan (IV);Rannazzisi, Stephen;Simeone, Steve;Willis, Doc (I)
1992	8.7	Drama	"Dai si doi"	Cheng, Adam (I);Kong, Ai;Kwok, Jing-hung;Lam, Bowie;Lau, Ching Wan;Lau, Damian;Lau, Kong;Law, Lok Lam;Ng, Kai-Ming;Siu, Chung Hang;Tao, Michael;Tsang, Kenneth
2013	8.6	Comedy	"Danish & O'neill"	Black, Mike (VI);Danis, Jeff (II);O'Neill, Ryan (IV)
