Year	Rating	Conference	Title	Author Names
2014	9.2	Comedy	"Scrotal Recall"	Convery, Turlough;Coopersmith, Oliver;Demetriou, Jamie;Donald, Chris (III);Duncan, Tom (X);Flynn, Johnny (III);Gilmour, Scott;Ings, Daniel;Llyr-Thomas, Dafydd;Martin, James (VII);McGuire, Joshua;O'Loughlin, Kevin (II);Pow, Duncan;Stourton, Tom (II);Thomas, Neil (XXII);Thomson, Grant;Thomson, Richard (V);Wight, Stephen (II);Wozniak, Mike
2012	9.2	Drama	"Sesang Eodiedo Eobneun Chakhan Namja"	Ahn, Danny;Hwa, Kim Jae;Jo, Sung-ha;Joon, Jo Hwi;Kang, Chan-Hee;Kim, Tae-Hun;Kim, Yeong-cheol (II);Lee, Kwang Soo (I);Lee, Sang-Yeob;Oh, Yong;Song, Joong-ki;Yang, Ik-Joon
2014	9.4	Comedy	"Shunsuke's World"	Jacobs, Daniel (XIV);Keefer, Caelan;Keefer, Grayson;Maxwell, Sam (VI);Muranaka, Kento;Muranaka, Ryoji;Shunsuke Okubo
2013	9.4	Comedy	"Single Siblings"	Alvarado, Chris (I);Belushi, Robert;Crain, Ross;Downs, Paul W.;Gioe, Anthony;Givens, Marshall;McBride, Sean (VIII);Milhiser, John;Murphy, Tom (XVI);O'Heir, Jim;Psinakis, Nick;Ross, Nick P.;Shelkey, Nate;Smith, Nate (III);St. Clair, Andy;Still, Mike
2011	9.2	Action	"Siti hyunteo"	Baek, Seung Hyun;Choi, Il-hwa;Choi, Jung-woo;Choi, Sang-hun;Choi, Seong-ho (I);Chun, Ho-jin;Jeong, Jun;Jung, Joon Won;Kim, Byeong-chun;Kim, Sang Jung;Kim, Sang-ho (II);Lee, Hyeong-jeong;Lee, Joon-hyeok;Lee, Kwang Soo (I);Lee, Min-ho (II);Lee, Seung-hyeong;Maeng, Bong-hak;Park, Sang-min (I)
2001	9.6	Comedy	"Some of My Best Friends"	Bateman, Jason;Cassini, John;Cornacchia, Michael;DeLuise, Michael;Grifasi, Joe;Lanai, Joey;Lombardi, Louis (I);Longo, Tony;Maculan, Tim;Mapa, Alec;Nucci, Danny;Smith, Jason (XIX);Spears, Peter;Suttles, Darnell;Toffler, Lawrence H.
2012	9.1	Comedy	"Staged"	Bratton, Creed;Covitt, Josh;Genrich, Sean;Goldberg, Bill (I);Hammer, Tim (I);Loren, David;Ochs, Fred;Olive, Blake;Olive, Brandon Ray;Reed, William F. (II);Roever, Travis;Rowell Jr., Ruben;Skinner, Kris;Sroka, Ted (II);Walker, Blake (I);Zuber, Christian (I)
2011	9.1	Drama	"Stigma"	Seton, Ben;Watts, Benjamin (I);Yeend, Adam J.
2010	9.6	Comedy	"Stupid for Dexter"	Brotherton, John (I);Goebel, Paul;Rotman, Mike (I)
2012	9.3	Comedy	"Suits Webisodes"	Adams, Patrick J.;Hoffman, Rick (I);Macht, Gabriel
2011	9.6	Action	"Super Girl"	Beeber, Jordan;Klein, Daniel (XI);McIntyre, Ryan (II);Rutchland, Kyle (I)
2015	9.6	Comedy	"TVF Pitchers"	Banerjee, Abhishek (I);Kasturia, Naveen (I);Kumar, Arunabh;Kumar, Jitendra;Mahajan, Abhay (II);Pathak, Jaimini;Sharma, Manuj (II);Thakur, Akanksha
1986	9.2	Comedy	"Tabu"	Heiskanen, Kari;H�llstr�m, Arto af;Kalliala, Aake;Kivinen, Mikko;Laine, Reiska;Mikkonen, Jukka;M�kel�, Taneli;Pehkonen, Jari;Petelius, Pirkka-Pekka;Rundman, Carl-Kristian;Sveholm, Pertti;Takam�ki, Jone;Tirranen, Tomi;Torikka, Timo;Vierikko, Antti;Vierikko, Vesa;Vierikko, Ville (I);Virtanen, Ville (I)
2009	9.1	Comedy	"Tease"	Carnevale, Johnny;Gerson, Mark R.;Kenyon, David Dustin;Marion, David (I);Napoleon, John;Napoli, Rene;Slade, Scott (II);Warzel, Matthew
2012	9.1	Drama	"Ter�pia"	Blask�, P�ter;D�nes, Viktor;Fodor, Tam�s (I);Hajduk, K�roly;Horv�th, Virgil;Illy�s, R�bert;Jankovics, P�ter;Jord�n, Tam�s;Lajos, Andr�s;L�szl�, Zsolt (I);M�csai, P�l;M�t�, G�bor (I);Nagy, Ervin (I);Nagy, Zsolt (II);Nagy, Z�t�ny;Pavletits, B�la;Seress, Zolt�n (I);Sur�nyi, �ron;V�lyi Kiss, Tam�s;�tv�s, Andr�s (I)
1999	9.1	Comedy	"Thanks"	Bean, Orson;Cistaro, Anthony;Ducote, Andrew (I);Duncan, Alastair (I);Dutton, Tim (I);Farley, John (I);Fleck, John (I);Guest, Lance;Horse, Michael;Machray, Robert;Naranjo, Ivan (I);Rash, Jim;Shadix, Glenn;Sutton, Phoef;Szarabajka, Keith;Waters, Jason (I)
2011	9.2	Action	"The Adventures of Superseven"	Carley, Kurt;Drexler, Doug (I);Farrow, Rachel (II);Foley, Joe (VI);Grace Ware, Minda;Greathouse, Peter;Hand, Curtis;Kloc, Sean;Kokich, Jerry;Loeser, Shaun W.;Malmos, Richard;McClung, Shannon;Nemutlu, Ali;Paletta, Michael;Palmer, Andrew (II);Poitier, Damion;Rhodes, Scott (II);Shane, Terry (II);Takakjian, Glenn;Wong, Nisa
2009	9.6	Comedy	"The Angry Joe Show"	Antwiler, Noah;Landis, Nick;Lopez, Joe (XX);Vargas, Joe (II)
2006	9.2	Comedy	"The Angry Video Game Nerd"	Contri, Pat;Cullen, Peter (I);Finn, Kevin (IV);Hanley, Thomas (II);Justin, Kyle;Kaufman, Lloyd;Klaszky, Steven J.;Lacy, Doug;Matei, Mike;Mulvey, Liam (I);Mulvey, Lil' Liam;Mulvey, Micheal;Rolfe, James (IV);Skistimas, Craig;Walker, Doug (VI)
1998	9.2	Comedy	"The Army Show"	Anton, Craig;Brandt, Victor;Dayton, Nikko;Gabriel, Chad (I);Goldthwait, Bobcat;Higgins, David Anthony;Huss, Toby;Kerr, Ronnie;Oatway, Devin;Pardo, Jimmy (I);Perry, John Bennett;Posehn, Brian;Ruiz, Christopher Eric;Sencio, John (I);Stevens, James Castle;Sylvester, Harold;Togunde, Victor
2011	9.5	Comedy	"The Bomb Shelter"	Cannon, William (III);Kiehl, Marcus;Landis, Corey
1995	9.3	Comedy	"The Bonnie Hunt Show"	Cox, Doug (I);Dark, Johnny (I);Derwin, Mark;Faber, Steve (I);Fisher, Bob (VII);Gant, Richard;Hamilton, George (I);Howe, Brian;Hunt, Tom (II);Irpino, Michael;King, Larry (I);Lake, Don;Lester, Loren;Malone, Joseph (I);Martin Jr., James (I);Phifer, Zack;Reed, Ben (I);Roche, Eamonn;Schuck, John;Virtue, Tom (I)
1993	9.4	Comedy	"The Building"	Belushi, James;Clooney, George;Dick, Andy (I);Hagerty, Mike (I);Hunt, Tom (II);Kind, Richard;Kuhlman, Richard;Lake, Don;Letterman, David;O'Connor, Donald;Virtue, Tom (I);Wendt, George (I)
2014	9.2	Comedy	"The Carbonaro Effect"	Carbonaro, Michael (I);Ham, Keith;Tokarsky, William
2001	9.3	Comedy	"The Downer Channel"	Calder, Andrew (I);Davis, Jeff Bryan;Jeong, Ken;Krall, Lance;Schmidt, Kevin G.;Welch, Brent (I);Willard, Fred;Wright, Steven (I)
2015	9.6	Comedy	"The Grace Helbig Show"	Bass, Lance;Black, Jack (I);Borg, Flula;Corden, James (I);Dawson, Shane (II);DeVine, Adam;Green, John (XII);Johnson, Dwayne (I);Kroll, Nick;Oakley, Tyler;Parsons, Jim (II);Scheer, Paul (I);Westgor, Brett
1996	9.1	Comedy	"The Last Frontier"	Florek, Dann;Grant, Saginaw;Kriegel, David;Labyorteaux, Patrick;Lloyd, Sam (I);Miller, Mark Thomas;Schuck, John;Starke, Anthony;Terlesky, John
2015	9.2	Drama	"The Misselthwaite Archives"	Earhart, Bryce;Vail, Brett
2015	9.1	Comedy	"The Muppets"	Barclay, David Alan;Barretta, Bill;Blaney, Tim;Burns, Jere;Ela, Kurt;Goelz, Dave;Grace, Topher;Jacobson, Eric (II);Lanoil, Bruce;Linz, Peter;Quinn, Mike (I);Rudman, David;Steingold, Joel;Vogel, Matt (II);Whitmire, Steve;Woolner, Chase (I)
2010	9.2	Family	"The Neon Tiki Tribe Series"	Clark, Colt;Kemp, O.J.
2010	9.2	Comedy	"The Parent Project"	Brown, Harrison (III);Covitt, Josh;Cross, Paul (I);Eppenstein, Adam;Macuga, Josh;Morgan, Timmy;Olive, Brandon Ray;Rez-Kallah, Djilali;Wisney, Kevin
2014	9.8	Comedy	"The Red Shirt Diaries"	Ahern, Jeremiah;Bramante, Chris;Gates, Sterling;Ibbott, Brian (I);Inman, Jason (II);Johnson, Scott (LXXXI);Johnson, Scott (XCVII);Keeble, Jordan;Leddy, Matthew;McMillan, Patrick (I);Najam, Omar;Schleicher, Stephen;Swickard, Alex
1998	9.6	Comedy	"The Simple Life"	Bickford, David;Blumenkrantz, Jeff;Bogazianos, Vasili;Bologna, Joseph;Carroll, Deryl;Cullen, Brett (I);Dente, Joey (I);Graf, David (I);Maar, Pons;Malinger, Ross;Noble, Robert (I);Stuart, James Patrick;Thomas, Jay (I);Williams, Jim Cody
2013	9.4	Comedy	"The Waiting Room"	Antonio, Juan (V);Boover, Joe (I);Boover, Joe (II);Eichhorn, Joshua;James, Peter (XXIX);Kolenovic, Alen;Liu, Eddie (III);McBain, Callum;Miele, Mike;Shaw, Conrad;Uffelman, Charles
2013	9.2	Comedy	"The Wonder Show"	Anderson, Michael K. (I);Bond, Chris (V);Contini, Jason;Gross, John (IV);Knight, Jeff (V);McNabb, Tim (I);Tudor, Jim (II)
2011	9.6	Comedy	"Those Guys!"	Bell, Thomas (IV);MacFallister, Holland;Napzok, Ken (I);Rueckert, Allen (I);Santini, Lou;Suffian, Jake;Tomasso, Scott R.;Ximenes, Andie
2006	9.3	Comedy	"Three Sheets"	Bacon, Caleb;Bobal, Nehl;Dealer Dolls;Laak, Phil;Lamprey, Zane;McKenna, Stephen (IV);Reisinger, Jim;Ryan, Marc (IV)
1993	9.2	Comedy	"Tis Ellados ta paidia"	Alexiou, Nikos (I);Bakalis, Costas;Bezos, Giannis;Daflos, Menelaos;Evripiotis, Kostas;Filippidis, Petros;Fragioglou, Dimitris;Fyrios, Giannis;Kapetanios, Yannis;Koliopoulos, Alexandros;Kostis, Tasos;Papoulia, Niki;Savvidakis, Giannis;Tsakonas, Kostas (I);Vasmatzis, Dimitris;Yakovakis, Antonis
2010	9.1	Drama	"To nisi"	Alatzas, Petros (I);Avgoustidis, Orfeas;Chilakis, Emilios;Hourdakis, Manolis;Katsafados, Thodoros;Logothetis, Alexandros;Loukianos, Nektarios;Mainas, Stelios;Nousias, Tasos;Ntamotsidis, Antipas;Orfanoudakis, Grigoris;Orphanos, Nikos;Stankoglou, Yannis;Tsagarakis, Manos;Xilakis, Aimilios
2014	9.1	Action	"Tokyo Ghoul"	Asanuma, Shintaro;Hanae, Natsuki;Miyano, Mamoru;Roberts, Aaron (VI);Sakurai, Takahiro
1984	9.2	Comedy	"Top lista nadrealista"	Amadeus, Rambo;Djozic, Zenit;Djuric, Branko (I);Dujmovic, Davor;Jankovic, Drazen;Jehan, Dado;Karajlic, Nele;Kurtovich, Elvis J.;Ostojic, Darko (I);Sexon, Sejo
2003	9.4	Comedy	"Totally Busted"	Bennett, Timothy A.;Bhatter, Mayank;Costelo, Jay (I);Cummings, Dave (III);Dion, Christian (I);Fobbs, Marston;Gibson, Brandon (I);Jeremy, Ron;Margera, Vincent;Michael, Anton;Pietrantonio, Dennis;Porter, Mike (IX);Ray, Ronnie (I);Ryan, Tre;Schmidt, Michael Q.;Steve-O;Stone, Van (I);Streeter, Sean;Urner, Scott
2003	9.2	Family	"U-Pick Live"	Boyd, Cayden (I);Brock, Stevie;Ellis, Daniel Patrick;Ferrell, Will (I);Lautner, Taylor;Lue, Daniel;Maroulis, Constantine;McCartney, Jesse;Neves, Antonio;Popolizio, Brent;Ragozzino, Marco;Sutphen, Jeff
2014	9.3	Drama	"Umbre"	Ana, Doru;Barbulescu, Costica;Cocis, Sorin;Costache, Sergiu;Craiu, Madalina;Huian, Gabriel;Hurduc, Dan;Lascus, Puiu Mircea;Pavlu, Serban;Spahiu, Gabriel (I);Vasluianu, Andi;Velniciuc, Stefan;Visan, Dorel
2007	9.4	Comedy	"Union Jackass"	Ducey, John;Gomez, Joshua (I);McDonnell, John C.;McGill, Michael Patrick;Murray, Al (IV);Paul, Colby;Rasti, Maurizio;Reitel, Enn
2003	9.6	Comedy	"Unscrewed with Martin Sargent"	Blaylock, Mike (II);Branum, Guy;Browne, Corey;Brushwood, Brian;Burns, Burnie;Herriott, Scott (I);LaSage, John;Neville, Chris (I);Rose, Kevin (II);Sargent, Martin;Smith, Daniel Adam;Smith, Timothy Derek;Stahl, Jack;Tague, John;Vee, Ryoga;White, Eric J.;Willow, Justin (I);Wilson, Gary (II)
2005	9.5	Comedy	"Vecernja skola: Povratak upisanih"	A El Rahim, Ahmed;Basic, Denis;Folnegovic, Damir;Hadzihafizbegovic, Emir;Horvat, Darko (I);Horvat, Mladen (I);Kosovec, Mladen;Lisak, Vanja;Miladin, Zvonko;Novak, Tihomir;Novosel, Josip;Pervan, Zeljko;Samardzic, Ljubisa;Skoro, Miroslav;Utjesanovic, Djuro;Zuhric-Zuhra, Zlatan
2009	9.1	Drama	"Venice the Series"	Brooks, Joel (I);Christian, Shawn (I);Clarke, Jordan (I);Gering, Galen;Hartzler, Aaron;Kilian, Patrick;Le Blanc, Christian Jules;Martsolf, Eric;Newman, Robert (I);Pierce, Kyle David;Ramsey, Wes;Reckell, Peter;Sabatino, Michael (I);White, Harrison (I)
2011	9.2	Drama	"Wendy"	Blackburn, Tyler;Cade, David (I);Gomez, Nick (III)
2014	9.1	Action	"X-Ray and Vav"	Castillo, J.J.;Demarais, Chris;Free, Gavin;Haddock, Gray G.;Haywood, Ryan;Jenzen, Kdin;Jones, Michael (LXXXII);Luna, Miles;Narvaez Jr., Ray;Ornelas, Josh;Pattillo, Jack;Ramsey, Geoff Lazer;Rodriguez, Patrick (IX);Shawcross, Kerry;Sorola, Gustavo;Taylor, Kyle (II)
2008	9.4	Comedy	"Yogscast"	Lane, Simon (III);Lovasz, Chris;Sykes, Paul (IX)
2013	9.2	Comedy	"You Eat What You Kill"	Curvey III, Troy;Farrell, Dave (II);Fierro, Miguel;Frausto, Bruce;Hadaegh, Dean;Hayman, Scott;Joo, Daniel;Madmon, Yaniv;Neff, Sean (I);Neibich, Joseph;Scarpias, Wes;Skaggs, Corey;Watson, Ryan (IV);Word, Bill
2013	9.4	Comedy	"Zombie Break Room"	Cilella, Peter;Dudikoff, Michael;Fulton, Soren;Pick, John;Ryan, Felix;Stormoen, Jake
1966	9.1	Comedy	"�b immer Treu nach M�glichkeit"	Knuth, Klaus;L�witsch, Klaus;Rausch, G�tz Olaf;Zola, Jean-Pierre
2009	9.4	Comedy	Appropriate Sex	Gay, Sein;Hillsberg, Amanda;Landsman, Andrews;Loomis, George (II);Stephens, Tom Patrick;Tarjyoto, Sean Gustavus
2015	9.3	Family	Baby Geniuses and the Space Baby	Bennett, Kevin T.;Bode, Kyle;Bruner, Rob;Burgess, Dominic (I);Clark, DJ (I);Graf, Casey;Hirst, John (II);Pandini, Andy;Paul, Samuel Mason;Voight, Jon
2010	9.3	Comedy	Broken	Brown, Justin (XXV);Lee, Bennie (II);Pearl, Neil;Smith, Lauren (XXXIII)
2015	9.1	Action	Chasing Red	Bell, Andy (IX);Clancey, Dennis
2010	9.2	Drama	Crooked	Carey, Sean (I);Kerrholden, Zachary (IV);Ly, Minh (III);McNicol, Ken;Regimbal, Jesse (I);Torabi, Iran;Yu, Andy
2013	9.1	Drama	Daddy	Joseph, Carey;Millard, Jody;Montes, Jesse (II)
2015	9.1	Drama	Dmus	Aidan, Dave;D�az, Miguel (IV);Escamilla, Pablo;Gonz�lez, Jon (II);Higuera, Rafa;L�pez-Murtra, Albert;Maez, Mart�n;Morales, Miguel (XXI);Riquelme, Adri�n
2012	9.4	Comedy	Endless Love	Frizzell, Nathan;Glazer, Jeremy
2013	9.3	Comedy	Going, Going, Gone	Racanelli, Michael;Soileau, Larry (I)
2011	9.2	Drama	I'm Only Sleeping	Barnea, Omer;Dassin, Mal;Longo, Zak;Loomis, George (II);Ordonez, Anthony
2015	9.4	Comedy	Killerz	Boling, Kurt;Iezzi, Adam;Lozada, Josh;Noel, Josh;Schramm, Chris (II);Wolf, Dave (II)
2003	9.4	Comedy	Kink	Blade, Barrett;Spears, Randy (I);St. Croix, Steven
2015	9.4	Drama	Riffraff	Cochran, Mark (III);Russell, Jay C.;Stratton, Isaiah
2013	9.1	Drama	Salome	Ehrman, Jeremy;Loomis, George (II);Pitigilinani, Eitan
2015	9.2	Comedy	Shanghai Story	Karel, Miroslav;Lazetich, Drago
2015	9.8	Action	Stalkers	Calder�n, Juanan;Fern�ndez, Jorge (XXI);Hern�ez, Javier (II);Kim, Juan;Ortiz, Javier (III);Robinson, Gabriel (II);Romero, Dave (IV)
2014	9.1	Comedy	Stoorzender	Bousema, Sipke Jan;Florizoone, Jelle;Troubleyn, Dieter;van Duivenboden, Rein
2013	9.1	Comedy	TSA America: Just Relax	Collins, Misha;Flaccus, Brian;McColl, Michael (I);Schoeppner, Shane
2009	9.6	Family	The Cafeteria	Charles, Will (III);Wetzel, David
2012	9.1	Drama	The Can Opener	Fowler, Porter;Fraker, Tysen;Loomis, George (II);Ngo, William (I)
2012	9.4	Comedy	The Chemist	Blair, Imani;Gayer, Jarrod;Kaleski, Guillaume;Labes, Philip;Loomis, George (II);Moran, Braden;Russom, Leon;Sandifer, Tyler;Tchalakov, Velin;Westbrook, Travis;Wilson, Jerome (V)
2011	9.2	Comedy	The Royal Chair	Ahmed, Tanvir (IV);Anik, Rakib Hasan;Das, Pronob;Hassan, Sazim;Karmaker, Debabrata;Mahmud, Rifat;Neloy, Nazib;Sizan, Mashrur;Tasku, Towfiqur Rahman
2014	9.1	Drama	The Social Contract	DeVona, Phillip;Hernandez, David C.;Hugo, Hector;Marcus, Farron;Portorreal, David;Rodriguez, Alexander James;Rodriguez, Keion;Surratt, Ryan;Zellner, Alexius
2014	9.2	Action	The Walking Deader	Fuahala, Junior;Hurst, Chance;Jacklin, Ian;Johnson, Cade;Marbury, Kariem;Moss, Chris (VII);Nova, Eugene;Staiman, Doug;Wands, Ethan
1976	9.1	Comedy	Tosun Pasa	Ak�atepe, Sitki;Arikan, Cevdet;Bilsev, Ihsan;Celal, Arap;Durukan, Oktar;G�ktay, Zihni;G�rel, Tuncay;Kilman, Akif;Orbey, Ergin;Oztuna, Akil;Saka, Ata;Sen, Sener;Sen, Tevfik;Sezer, Mete;Sunal, Kemal;Yigenoglu, Mehmet;Zobu, Bilge
2014	9.3	Comedy	Two Down	Alexander, Adam (V);Butler, Graham (I);Butler, Matthew (VI);Campbell, Barrington;Cottle, Matthew;Dane, Christopher (I);Hassell, Alex;Hill, Conleth;Lee, Ben (IX);Rhys, Nick (I);Stewart-Jarrett, Nathan;Sutherland, Gil (II);Warren-Thomas, Guy
