Year	Rating	Conference	Title	Author Names
2011	9.2	Drama	"Kuzey G�ney"	Akbaba, Ozan;Akg�ren, Faruk;Avkiran, Mustafa;G�lsoy, Bugra;Kant�rk, Turgay;Kocaoglu, Riza;Kolay, Abdullah;Polat, Korkmaz;Senay, Nusret;Silver, �nal;Tasaner, Kaan;Tatlitug, Kivan�;Teoman, Serhat;Y�renc, Ali;�ayoglu, Serkan;�zler, Volkan;�zt�rk, Onur
2009	8.8	Comedy	"Kya Mast Hai Life"	Juneja, Ashish;Panjabi, Prabal;Sheikh, Shaheer
2013	8.6	Action	"Ky�kai no Kanata"	Kenn;Suzuki, Tatsuhisa
1992	9.0	Action	"Ky�ry� sentai J�renj�"	Fujiwara, Hideki;Hashimoto, Takumi;Iwaki, Rikiya;Izumi, Shir� (I);Kat�, Seiz�;Maruyama, Eiji;Mochizuki, Yuuta;Shibata, Hidekatsu;Shinoda, Kaoru;Takahashi, Kazuo (I);Takayasu, Aohisa;Tatara, Jun;Tokumaru, Kan;Urano, Masahiko (I);Watabe, Takeshi (I);Watanabe, Minoru (I);�hira, T�ru;�yama, Yutaka
2011	8.9	Drama	"K�n�shon"	Clopton, Elliott Ryan;Kobayashi, Kaoru (I);K�moto, Masahiro;Onoue, Hiroyuki;Rokkaku, Seiji;Suga, Takamasa;Suruga, Tar�;Takarada, Akira;Tommies, Masa
2008	8.6	Action	"K�do giasu: Hangyaku no rur�shu R2"	Beacock, Brian;Blum, Steve (IX);Bobrow, Adam;Bosch, Johnny Yong;Cappelletti, Joe (I);Cooper, Fleet;Emshwiller, Stoney;Fukuyama, Jun;Futamata, Issei;Guilbeau, Darrel;Kase, Yasuyuki;Lindsay, Michael (II);Lowenthal, Yuri;Lurie, Peter (I);Madono, Mitsuaki;Mallow, Dave;Markus, David (I);Midorikawa, Hikaru;Mikimoto, Y�ji;Miller, Jason (X);Mizushima, Takahiro;Ohkawa, T�ru;Palmer, Jason (XIV);Prince, Derek Stephen;Riegel, Sam;Rye, Douglas;Sakurai, Takahiro;Sat�, Masaharu;Seitz, Patrick (I);Sekine, Nobuaki;Seymour, Kevin;Silverstein, Keith;Smith, Christopher Corey;Spencer, Spike;Sugiyama, Noriaki;Takada, Yuji;Tanaka, Kazunari (I);Thornton, Kirk;Vincent, David (VIII);Wittenberg, Dave (I);Yanagisawa, Eiji
2006	8.6	Drama	"K�my� ga tsuji"	Band�, Mitsugor� (I);Emoto, Akira;Enoki, Takaaki;Hamada, Manabu;Hironari, Arashi;Hirose, Masakazu (I);Iinuma, Seiji;Ito, Tatsuo (I);Kagawa, Teruyuki;Kamikawa, Takaya;Kariya, Shunsuke;Katsuno, Hiroshi (I);Kond�, Masaomi;Maeda, Gin;Matsushita, Akira (II);Mitani, K�ki;Nadaka, Tatsuo;Nakamura, Hashinosuke;Namase, Katsuhisa;Narimiya, Hiroki;Nishida, Toshiyuki;Ogura, Hisahiro;Sait�, Y�suke;Tachi, Hiroshi;Takeda, Tetsuya;Tamaki, Hiroshi;Tamura, Atsushi (I);Tanaka, Ken (I);Tsutsui, Michitaka;Yamamoto, Kei
2012	8.8	Comedy	"LJ's Trip"	Guenther, Benjamin;Marceau, Matt;O'Bryan, Drew;Stigliano, Joel;Woodruff, Cole
1998	9.0	Drama	"La mentira"	Abed, Rodrigo;Avenda�o, Jos� Luis;Ayala, Omar;Basa�ez, Sergio;Biaggio, Mike;Bracho, Julio (III);Bravo, Tony (II);Castelo, Horacio;C�mara, Carlos;del Castillo, Eric (I);Ecker, Guy;Ferral, Jos� Antonio;Garza, Miguel (III);Gatica, Luis;Hern�n, Aar�n;Herrera, Vicente;Jaitovich, Israel;Morales, Rub�n (I);Negrete, Gustavo;Pineda, Salvador;Puga, Jaime (I);Reynoso, Sergio (I);Rivas, Guillermo (I);Rojas, Mart�n (III);Roman, Eduardo;Sesin, Yamil;Trillanes, Alex;Vega, Antonio de la;Vera, Ricardo;Villeli, Alejandro
2010	8.7	Comedy	"La plus pire semaine de ma vie"	Bouchitey, Patrick;Boussandel, Nader;Exposito, Jos�;Flamand, Didier;Lutz, Alex;Madenian, Mathieu;Maggar, Eric;Morel, Fran�ois (I);Mornas, Pierre-Olivier;Safi, Alaa;Salomon, Bruno;Salomone, Bruno
2011	8.6	Drama	"La que no pod�a amar"	Abraham, Jorge;Aravena, Jorge;Benavides, Osvaldo (I);Brek, Mart�n;Carmona, Rigoberto (I);Ch�vez, Alberto;del R�o, M�rio;del Toro, Uriel;Elizondo, Humberto;Flores, Juan Bernardo;Gil, Juli�n (I);Guti�rrez, Germ�n (I);Li��n, Eduardo;L�pez Tarso, Ignacio;Mendoza, Ricardo (VI);Monta�o, Enrique;M�ndez, Marco;Palomares, Mart�n;Paulet, Arturo;Robles, Fabi�n;Ron, Jos�;Ru�n, Javier;Salinas, Jorge (I);Sauret, Mario;Villarreal, Javier (I);�vila, Alejandro
1998	8.6	Drama	"La usurpadora"	Amador, Rafael (I);Antonio (II);Arreola, Ernesto;Barajas, Manuel (I);Buquet, Marcelo;Carballido, Mario;Cimarro, Mario;Colunga, Fernando;C�rcega, Miguel;de Le�n, Miguel (I);Elizondo, Humberto;Gamboa, Juan Pablo;Garza, Jaime (I);Guerrero, Sergio (II);Gu�zar, Tito;Herranz, Javier;Herranz, Ricardo;Lara, Jes�s (I);Larios, Alejandro;Limantour, Mario;Lizalde, Enrique;Liz�rraga, Emiliano;Luna, Eduardo (I);Miguel, Sergio (I);Monterde, Julio;Morelli, �scar;Mu�oz, Ren�;N�jera, Jes�s;Parra, Adalberto;Parra, H�ctor (I);Paulet, Arturo;Peniche, Arturo;Ramos, Giovan;Ruiz, Alejandro (III);Sicard, Pedro;S�enz, Fernando (I);Torre Laphame, Fernando;�lvarez, H�ctor (II)
2013	8.8	Comedy	"Ladies Like Us"	Crenshaw, Arthur (II);Davis Jr., Milton;Donato, Marc;DuChesne, Derek;Gerbarg, Dan;Lafleur, Jack;Lipman, Blaise Godbe;Marshall, Indy;Nicholson, Zeke;Safier, Jared;Sahid, Ishmel;Steele, Nick (I);Trevena, Oliver
2008	8.8	Drama	"Lark Rise to Candleford"	Aldridge, Ben (I);Campbell Moore, Stephen;Clifford, Toby;Conti, Tom;Coyle, Brendan (I);Dagleish, John;Daly, Peter-Hugo;Daniels, Ben (I);Darnell-Hayes, Edward;Davis, Philip (I);Dimsdale, Oliver;Drysdale, Fergus;El-Balawi, Beans;Freeman, Paul (I);Gorman, Burn;Harman, Nigel;Harrington, Richard (I);Heap, Mark;Holman, Hugh;Horan, Gerard;Jackson-Cohen, Oliver;Johnson, Karl (II);Jones, Thomas Rhys;Kloska, Joseph;Lancaster, Elliott;Leach, Mike (IV);Leach, Tony (III);Lease, Mike;Leigh, Ryan (II);Lloyd, Oscar;Long, Harry (III);Marcus, Stephen;McArthur, Murray;McNulty, Matthew (II);Merrells, Jason;Miles, Ben (I);Miles, Harry (I);Parkinson, Craig;Pickup, Ronald;Pugh, Robert (I);Reynolds, Paul (I);Ritter, Paul;Rivett, Julian;Vaughan, Peter (I);Watkins, Jason (I);Webb, Danny (V);Westfield, Andrew;Wight, Peter
2014	8.6	Comedy	"Last Contact"	Birks, Simon;Harris, Griff;Lovett, Norman;Middleton, Will (I);Quinton, Philip
2012	9.0	Drama	"Last Tango in Halifax"	Alexander, Jeff (IV);Andrews, Dean (II);Ashley, Edward (III);Bacon, Ant;Barraclough, Roy;Bolt, Josh;Camm, Nicholas;Catterall, John;Chudasama, Sushil;Copley, Paul;Cunningham, Danny (I);Dhawan, Sacha;Dosanjh, Kriss;Gardner, Tony (I);Garvey, Marcus (II);Goh, Nicholas;Grant, Ross;Graves, Rupert (II);Greatorex, Louis;Hurley, John-Paul;Jacobi, Derek;James, Daniel (V);Jeffcoate, Aaron;Johnson, Felix (I);Jowett, Adam (II);Mair, James (I);Martin, Jaz;Michael-Hall, Chris;Mirallegro, Nico;O'Brien, Hugh (III);Pitt, Malcolm;Platt, Alexis;Rahimzadeh, Amir;Shaw, Sebastian (III);Smith, Dean (XI);Stokoe, Matt;Valentine, Shareesa;West, Timothy (I);Whitfield, Darren (I);Wilson, Declan
1986	8.6	Drama	"Lau man dai hung"	Kwan, Hoi-San;Lau, Siu-Ming;Man, Alex (II);Ng, Lawrence (I);Wong, Shu-Kei (I)
2010	9.1	Comedy	"Laugh Track Mash-ups"	Adomian, James;Andr�, Eric (I);Aronowitz, Greg;Benson, Greg (I);Benz, Payman;Dauplaise, Jareb;Kaelin, Kato;Kirkland, James (I);Levy, Dan (I);Lister, Tommy 'Tiny';Loney, Trey;Mitchell, Justin (XII);Pintauro, Danny;Roberts, Chad (IV);Rudnick, Hal;Sylvester, Dylan;Van Dien, Casper;Watkins, Warren
2012	8.9	Drama	"Lauren"	Acosta, Julian (I);Chalk, Kevin;Cruz, Raymond (I);Diaz, Johnny Rey;Durjan, Michael;Haratian, Ray;Harmon, Sean (I);Hennings, Sam;Rodan, Jay;Serlin, Mike;Shahbaz, Philip;Smith, Alex (LVIII);Whitford, Bradley;Williams, Mark Anthony;Williamson, Mykelti;Woods, Justin (VII)
2011	9.4	Comedy	"Lawrence Leung's Unbelievable"	Banachek;Batista, Ryu;Burton, Lance;Dawkins, Richard;Ellis, Tim (VI);Hansen, Andrew (I);Lane, Don (I);Leung, Lawrence;Licciardello, Chas;Macknik, Stephen;Melville, Craig (I);Morrow, Julian;Randi, James;Robbins, Apollo
2005	8.6	Comedy	"Le coeur a ses raisons"	Anctil, Jean-Michel;Beaudet, Michel (V);Beaupr�, Jean-Fran�ois;Bergen, E.P.;Bernier, S�bastien-Dominic;Berthelet, Christian;Blanchard, Steve (IV);Bouffard, Luc;Bourassa, Steve;Boyer, Paul (V);Brassard, Pierre (II);B�lance, Joaquim;Celestin, Rony;Charbonneau, Martin;Charpentier, Fr�d�ric;Chauvelot, Robert-Paul;Coquereau, Patrice;Dionne, Serge;Dompierre, J�r�mi;Dub�, Thi�ry;Dufour, Michel (II);Firth-Tessier, Bobby;Gagnon, Jean-Luc;Gendreau, Alain;Giroux, Vincent;Goyette, Samuel;Goyette, Thomas;Huard, Patrick;Hyndman, James;Kavanagh, Anthony (II);Labelle, Georges-Emmanuel;Labont�, Denis;Labr�che, Marc;Lapointe, Jean-Denis;Laurin, Nicolas;Lemay, Jo�l (I);Loiselle, Hugue;Lopez, Luc (I);L�tourneau, Guy;Maloney, Marco;Millaire, Albert;Plante, Harold;Rousseau, St�phane;Roy, Daniel (IV);Ryall, Davyn;Sim�on, Pierre-Luc;Siri, Nathani�l;Turcotte, Danyel;Verdier, St�phane
2013	8.8	Action	"Lego Marvel Super Heroes: Maximum Overload"	Baker, Dee Bradley;Baker, Troy (II);Bell, Drake;Blum, Steve (IX);Cipes, Greg;Dennen, Barry;Downes, Robin Atkin;Kenny, Tom (I);Lee, Stan (I);Matthews, Tony;McBride, Chi;Pasdar, Adrian;Robinson, Bumper;Simmons, J.K.;Smith, Roger Craig;Tatasciore, Fred;Willingham, Travis
1986	9.2	Comedy	"Lenny Henry Tonite"	Ashton, Al;Ashworth, Dicken;Baker, George (I);Barrie, Chris;Bates, Rupert;Benfield, John;Brody, Ronnie;Burdis, Mark;Challis, John (I);Coburn, Brian (I);Cornes, Lee;Dale, Ellis;Daly, Peter-Hugo;Darwin, Chris;de la Tour, Andy;Douglas, Christopher (III);Elliott, Paul Mark;Enfield, Harry;Fortune, John (I);Hamon, Billy;Hartman, Billy;Henry, Lenny;Holder, Ram John;Lovett, Norman;Maddern, Victor;Mantle, Clive;McKenzie, Paul (I);Miller, Cameron (I);Nail, Jimmy;O'Connell, Maurice (I);Oulton, Brian;Payne, Elvis;Pettifer, Brian;Sue-Patt, Terry;Talbot, Alan (I);Threlfall, David;Tummings, Chris;Ure, Midge;Walker, Rudolph (I)
1968	8.6	Action	"Les aventures de Tom Sawyer"	Ambros, Otto;Armontel, Roland;Bilodeau, Jacques (I);Demongeot, Roland;Di Napoli, Marc;Draeger, Wolfgang;Friedrichs, Paul;F�rbringer, Ernst Fritz;Hecker, Robert (II);Jelde, Erik;Keller, Franz;Liptac, Emil;Lukschy, Wolfgang;Margulies, Thomas;Nubret, Serge;Pantel, Bruno W.;P�r�s, Marcel (I);Reimer, Anton;Reiner, Thomas;Teynac, Maurice;Volkmar, Ulrich;Weicker, Herbert;Wilcke, Claus
2014	9.0	Comedy	"Les beaux malaises"	Alkhalidey, Adib;Amyot, Yves (II);Aubert, Roch;Avard, Fran�ois;Blanchette, Fr�d�ric;Cloutier, Fabien;D'Amour, Normand;Deslauriers, Michel;Dufour Martel, Fran�ois;Fr�chette, Richard;Grenier, Daniel;Houde, Louis-Jos�;Houle, St�phane (III);Jobin, Pierre;L'Amour, Normand;Laperri�re, Michel;Lapointe, Jean (I);Lapointe, Jean-Marie;Martin, Alexis (I);Matte, Antoine;Matte, Martin (I);Perizzolo, Martin;Philip, Jules;Renaud, Patrick;Ren� de Cotret, Maxime (I);Ren�, S�bastien (I);Robitaille, Patrice;Rondeau, Jean-L�o;Ross, Charles-Williams;Saint Louis, Hugues;Savard, Fr�d�ric;Tremblay, Guy-Daniel (I);Vaillancourt, Guy
2010	8.6	Drama	"Les vivants et les morts"	Andrieux, Franck;Barbin, Jean-Damien;Barb�, Marc;Bisson, Mathieu;Bonke, Peter;de la Personne, Franck;de Montalembert, Thibault;Epstein, Yan;Fouin, Clovis;Kelif, Atmen;Le Mao�t, C�dric;Leplat, William;Mille, Patrick;Morel, Fran�ois (I);Pater, Jacques;Riaboukine, Serge;Samaille, Luc;St�venin, Robinson;Thuillier, Luc;Truffault, Elie;Valota, Patrice;Varoclier, Pierre-Benoist
2009	8.8	Comedy	"Lessons in Seppuku"	Baerwald, Joshua;Chae, Jae;Chan, Jackie (I);Griffith, Sam;Lande, Matt;Sway, Ben
1999	8.7	Comedy	"Let Them Eat Cake"	Barker, Tim (I);Belfrage, Crispian;Butteriss, Simon;Giffin, Stephen;Grant, Richard E. (I);Greene, James (III);Hammond, Louis;Hayes, Tom (V);James, Adam (II);McCrystal, Carl;Nightingale, Jake;Rhind-Tutt, Julian;Rowe, Nicholas (I);Scarborough, Adrian;Sim, Matthew;Von Schlippe, Nick;Voss, Philip (I);Wheatley, Thomas (I)
2013	8.8	Comedy	"Let's Animate"	Cryaotic;Fischbach, Mark Edward;Kjellberg, Felix;Montoya, Adam (IV);Morrison, Kenneth Charles;RussMoney
2001	8.6	Comedy	"Let's Bowl"	Angeline, Rachel;Devlin, Bill;Jansen, Drew;Kronfeld, Rich;Lenzi, Jason;Sarazine, Matt;Sedahl, Steve;Vierling, Ken
2001	9.3	Family	"Let's Paint TV"	Anal Holocaust;Bandpax;Carcano, Mannlicher;Carnivorous Birds;Cremators, Los;Crown, Matt;Cummings, Christian;Dogfood;Ennis, Aemon;Ennis, John (I);Evans, James (I);Frozen Plastic;Harvey, Doug (V);Higgins, Steven Thomas;Invisible Man, The;Jeff (XXI);Khan, Omar (VI);Kilduff, John;Kilduff, Paul;Lee, Mark (XLVIII);Lynch, Lee;Nacion, Bernard;Onyesoh, Emy;Paul, Lamont;Rahdunes;Reis, Brian (II);Rothschild, Gabe;Schaefer, Alex (II);Schmidt, Michael Q.;Thompson, Josh Robert;Ultraviolet Eye;Wenzel, Mark (I);Whatevs, The
1970	8.6	Comedy	"Levaci"	Andric, Miodrag (I);Avramovic, Stanimir;Bekjarev, Ivan;Biskoski, Slobodan;Bojanic, Dragomir 'Gidra';Bulovic, Mirko;Cipranic, Ljubomir;Cvetkovic, Dusan;Djordjevic, Dusan 'Krcun';Djordjevic, Vlada;Dobricanin, Dragutin;Drnic, Bozidar;Farkic, Mihajlo;Gavrilovic, Miodrag;Goncic, Svetislav;Hrnjakovic, Aleksandar;Jaksic, Ivo;Jakus, Bogdan;Janicijevic, Dusan;Jeremic, Buda;Jovanovic, Djordje;Jovanovic, Toma;Jovic, Rastislav;Jurin, Nikola;Kolakovic, Slobodan (II);Kovacevic, Ranko;Kuruzovic, Toma;Lakovic, Dragan;Levi, Moris;Lukic-Omoljac, Dragan;Marinkovic, Veljko;Mihailovic, Bogdan;Milenkovic, Branislav-Ciga;Milenkovic, Zika (I);Miranovic, Milo;Mladenovic, Miladin;Nikolic, Jovan (II);Pavlovic, Radoslav (II);Petkovic, Branko (I);Petrovic, Dragoljub (I);Popovic, Radomir;Simic, Nikola (I);Simic, Slavko (I);Stoimirov, Zlatibor;Stosic, Bozidar;Tadic, Rastko (I);Ubavkic, Ljubomir;Velisavljevic, Vlasta;Zaric, Dragan (I)
2007	8.7	Drama	"Liar Game"	Ippongi, Shingo;Izumi, Masayuki (I);Kitamura, S�ichir� (I);Kiyama, Shigeo;Matsuda, Sh�ta;Sakamoto, Makoto (I);Suzuki, Kazuma;Suzuki, K�suke (III);Wada, S�k�;Watanabe, Ikkei;Y�ki, Jutta
1967	9.4	Family	"Liebesgeschichten"	Ansorge, Joachim;Basedow, Rainer;Behrens, Stefan (I);Bode, Elert;Bolesch, Otto;Ebel, Christian;Faulhaber, Ulrich;Glaubrecht, Frank (I);G�rtner, Fried;Heinze, Harry;H�ckmann, Alfons;Krietsch, Hansjoachim;L�ttge, Martin;Matschoss, Ulrich;Regnier, Charles;Rudnick, Franz;Schieske, Alfred;Stass, Herbert;Striebeck, Karl;Thom, Peter (I);Veidt, Werner;Vioff, Udo;Winter, Gerhard (II)
2010	8.6	Comedy	"Lien on Me"	Agin, Nathan Patrick;Beatty, David (V);Cramer, David (III);Dempsey, Michael (I);Goodyear, Lindsey;Hess, Dick;Katzman, Gerry;Kopps, Rick;Mahmood, Hasan;Mahmood, Isaiah David;Miller, Scott J.;O'Brien, Dennis (V);Ramzi, Aaron;Shaw, Christopher (I);Tanng, Lee Samuel;Weidoff, David;Wing, Sean;Witten, Paul
2004	8.7	Comedy	"Life & Style"	Caron, Benjamin Joel;Cutler, Rodney;DiSpirito, Rocco;Doug, Doug E.;Edward, John (III);Evangelista, David (I);Fischer, Andrew (II);Flay, Bobby;Gordon, Jeff (I);Hogan, Hulk;Kaba, Agim;McKnight, Brian (I);Rancic, Bill;Williams, Barry (I)
1952	8.6	Family	"Life Is Worth Living"	Russell, Don (IV);Sheen, Fulton J.
2007	8.6	Comedy	"Life from the Inside"	Ashamalla, Greg;Beall, David (II);Billitzer, Eric;Bopp, Jimmy;Boyd, David Joseph;Bray, Vincent;Bryant, Joel (I);Charlton, Jeff;Davison, Sven;Douglas, Freddy;Glass, Johnny;Hundley, Frank;Lekowicz, Steven;Lent, Tom;Miller, Liam (II);Moore, Stephen William;Nicchi, Joe;Padgett, Robb;Redmond, Christopher (I);Redmond, Declan;Rowley, Steven;Sage, Kevin (I);Schott, Karl (II);Simon, Stephen (I)
2011	8.6	Comedy	"Life with Boys"	Adams, Marty (I);Beaudin, Scott;Beirne, Dan;Bobkin, Ryan;Conti, Alexander (I);DaCunha, Peter;Everett, Dylan;Freilich, Eric;Gallo, Nicki;Geddes, Brett;Gilani, Zahir;Golec, Christian;Goodman, Jake (I);Gouveia, Aidan;Greig, Jayden;Hoyos, Ricardo;Jobin-Bevans, Sandy (I);Kaplan, Michael (XVIII);Kennedy, Cameron (I);Kuhne, Travis (I);Macdonald, Austin;MacIntyre, Ian (I);McLeod, Nathan (I);Meyer, Brendan;Miles, Dylan;Munroe, Gage;Murphy, Michael (XXXIV);Murree, Tyler;Slachta, John-Alan;Sparrow, David (I);Uretsky, Maxwell;Whibley, Dale;Wilson, Daniel (XXV)
1984	9.4	Family	"Lift Off"	A-Ha;Carolgees, Bob;Charles, Craig (I);Copperfield, David (II);Diamond, Ricky (I);Durham, Geoffrey;Hardy, Jeremy (I);Hollins, Pierre;Howe, Simon (I);Howes, Anthony (I);Reed, Oliver (I);Rogers, Greg (XVII);Seraphim, Michael;Sting (I);Tarr, Ron
2004	8.6	Comedy	"Lift"	Bacovic, Marko;Bandovic, Ljubomir;Bastovanovic, Aleksa;Belancevic, Goran;Danicic, Goran;Diklic, Bogdan;Dimitrijevic, Bojan;Glogovac, Nebojsa;Gvozdenovic, Nenad;Ilic, Nebojsa;Jovanovic, Dubravko;Kicic, Gordan (I);Komnenic, Boris;Krstovic, Miodrag;Lehki, Igor;Maksic, Jovo;Maksic, Zoran;Marinkovic, Nenad (I);Mihajlovic, Nemanja;Milojevic, Aleksandar (II);Milovanovic, Nebojsa;Pejakovic, Nikola;Samolov, Milos;Siladji, Nandor;Stanic, Tihomir (I);Stojiljkovic, Vlastimir-Djuza;Stokic, Dragan;Tankosic, Ratko;Tasovac, Predrag;Velisavljevic, Vlasta;Vlalukin, Milos;Vuckovic, Aljosa;Zeremski, Branislav;Zirovic, Bojan
2009	8.6	Comedy	"Limmy's Show!"	Brogan, Tom;Gillooly, Dylan;James, Duncan Airlie;Limond, Brian;McCole, Paul (I);McHugh, Alan;Mearns, Raymond;Quinn, Martin (III);Raza, Omar;Smith, Adam (XVI);Smith, Gavin (XII);Yates, Robert (II)
2009	9.0	Drama	"Lingerie"	Baird, Colin (I);Berry, Erin (I);Finkbeiner, Michael;Fitzgerald, Matt (I);Hurst, Kevin (I);Jacobs, Pat (I);James, Daniel (XVI);Kaufmann, Sean (I);Kitagawa, Kyle;Lapi, Albert;Logan, Josh (VI);Luka, Witja;Navratil, Dave (II);Quinn, John (III);Scratch, Michael Murray;Slade, Michael (VII);Smits, Chris (I);Spataro, Jon;Steen, Jonathan;Stevens, Geoff (II);Sutton, Richard Roy;Thomas, Marcus (VI);Thomas, Michael (LII);Vancea, Scott;Vieira, Steve;Wetherly, Brad
2010	8.6	Drama	"Lip Service"	Anderson, Russell (I);Bent, Stephen (I);Bryce, James (I);Cameron, Ian James;Carlyle, David;Clyde, John (IV);Cree, Steven (I);Currie, Ross;De Caestecker, Iain;Donnelly, Paul (IV);Drennan, George (I);Drysdale, Greg;Duff, Duncan (I);Elliot, David (X);Elliott, Emun;Elliott, Nicky;Erskine, James (I);Gilchrist, Gilly;Gray, Hamish (I);Harris, Colin (II);Hay, Sean;Hepburn, Stuart;Jupp, Miles;Larkin, Bryan (II);MacKay, Gary;Mackenzie, Alastair (I);Mannion, Tom (I);McCurrach, Jordan;McGee, Barry;McQuarrie, Stuart;Miller, Frank (X);Pearson, James Anthony;Potts, George (II);Robertson, Stewart (II);Sinclair, Adam (I);Strachan, Anthony;Stuart, Nabil;Tait, Andrew John;Teare-Williams, Rhys;Thorp, Simon (II);Tripney, Alan;Truter, Gregor;Workman, Matthew;Wright, Gavin Jon;Yaqub, Atta
2013	8.7	Comedy	"Liv and Maddie"	Adams, Lucas;Alvarado, Allen;Anwar, Fahim (I);Armbruster, Jake;Bellinger, Jimmy;Belushi, Robert;Bonilla, Peter (II);Boyce, Cameron (I);Bragg, Joey;Cambria, Shane;Cockrum, Dennis;Decenzo, Gianni;Fisher, Jordan (I);Ford, Zach;Ghacha, Shak;Grammer, Andy;Granaderos, Timothy;Hastings, Carter;Howard, Dwight (II);Jackson, Herbie;James, Kevin (III);King, Benjamin (I);Lawrence, Ronald William;Levine, Samm;Long, Kurt (I);Marshall, Garry;McCartan, Ryan;Mention, Sumier;Miller, Larry (I);Mitchell, Kel;Pearson, Ron (I);Seitter, Tim;Smith, Daniel Browning;Swickard, Josh;Tait, Douglas;Trainor, Tenzing Norgay;Ward, Zack (I);Weil, Connor;Wurmlinger, David J.
2011	8.7	Comedy	"Living an Uldouz Life"	Bowie, Mercedes (I);Escarpeta, Arlen;Kelso, Victor;Mateer, Jonathan
2005	9.0	Comedy	"Living with Fran"	Abruzzo, Ray;Avery, James (I);Aykroyd, Dan;Bruner, Mike (I);Decker, Max;Devlin, Ryan (I);Donohue, John (II);Douglas, Kyan;Drescher, Mort;D�ez, Emiliano;Feldman, Ben (I);Gass, Kyle;Hammond, Josh (I);Heinze, Steve;Jackson, Jeremy Kent;Johnson, Bryant (I);Kennedy, Jamie (I);Koller, Steven (II);Lawrence, Ronald William;Linden, Hal;Mahaney, Happy;McPartlin, Ryan;Meadows, Tim;Nash, Mark A.;Olive, Jason (I);Patrick, Jacob (II);Reed, JR;Rich, Allan;Richie, Tanner;Schneider, John (I);Shaughnessy, Charles;Starr, Arne;Tabata, Warren;Thomas, Ross (II);Trapp, Richard (I);Vargas, Andy;Villagrana, Rudy;Wachs, David (I);Wayne, Randy (I);Wayne, Trevor (I);Weiss, Josh (I);Williams, Billy 'Sly';Williams, Branden;Yu, Joey
1999	8.8	Drama	"Ljubav ili smrt"	Artenjak, Danijel;Kezele, Matija;Krstic, Ivan;Kusan, Ivan;Madzarevic, Sven;Petravic, Damir;Petrusic, Luka;Sirotic, Zorko;Sor, Borna;Vujicic, Mladen
2007	8.6	Family	"Lockie Leonard"	Amato, Joe (II);Anderson, Ross (I);Astbury, Justin (II);Beck, James (VII);Bellette, Warren;Braysich, Michael;Brickle, Davy;Dorsey, Mike (I);Dunbar, John (VI);Dunn, Tim (VI);Evans, Levi;Findlay, Andrew (IV);Fruet, Blake;Girod, Allan;Grant, Ben (III);Grant, Ken (IV);Harter, Campbell;Jamieson, Trevor;Keenan, Sean (II);Leighton, Peter;Leslie, Ewen;Lewis, Ari;Longley, Sam;Lowry, Karl;Madigan, Kieran;McKernan, Corey;McSevich, Lachlan;Mellick, Richard (I);Morris, Christopher (IV);Morrison, Kyle (I);Muldoon, Rhys;Page, Mitchell (III);Pietropaolo, Christian;Pritchard, Peter (IV);Rolley, Kit;Ryan, Clarence John;Sas, Igor;Shaw, Damon;Silver, Jordan;Smith, Jake (XIV);Taylor, Mitch (I);Tilse, Max;Tilse, Tony;Tugby, Tashontay;Tulloch, Luke;Waldeck, Geoffrey;Walker, Douglas (I);Ward, Brett (III)
2006	8.6	Drama	"Lombarzilor 8"	Besoiu, Ion;Boguta, Dorian;Corban, Teodor;Istodor, Tudor;Pavel, Lucian
1976	8.8	Comedy	"Loriot"	Ackermann, Kurt (I);Alimonta, Helmut;B�ll, Manfred;Clausnitzer, Claus Dieter;Ertl, Josef;G�nther, Christian (I);Hackenschmidt, Heinz;Hoppe, Edgar;Kircher, Hans;Kowalski, Rudolf;Kylau, Thomas;Meier, Heinz;Pannek, Bruno W.;Schaefer, Gert (I);Schmidt, Heiner;Schmidt, Helmut (I);Schulz, Peter (II);Schwerdt, Peter;Sch�fer, Gerd E.;Sebald, Aljoscha;Strau�, Franz Josef (I);Tauss, Karl-Heinz;von Bock, Ulrich;von B�low, Vicco;von Ditfurth, Hoimar;Wiegmann, Bernd;Wirschaz, Erwin
1997	8.6	Comedy	"Loriot"	Ackermann, Kurt (I);Alimonta, Helmut;Bendow, Wilhelm;Berliner Philharmoniker;Breest, J�rgen;Buhre, Traugott;B�ll, Manfred;Clausnitzer, Claus Dieter;Dietz, Ernst;Hartmann, Georg (I);Hoppe, Edgar;Keaton, Buster (I);Kircher, Hans;Kowalski, Rudolf;Kr�ger, Franz-Otto;Kylau, Thomas;Meier, Heinz;Pannek, Bruno W.;Schaefer, Gert (I);Schmidt, Heiner;Sebald, Aljoscha;Tauss, Karl-Heinz;Unger, Rolf;von Bock, Ulrich;von B�low, Vicco;von Gadow, Mogens;Wiegmann, Bernd;Wirschaz, Erwin
